,time,t2m,dep
4245,2020-05-20,292.55023,18
4246,2020-05-21,294.36063,18
4247,2020-05-22,294.02835,18
4248,2020-05-23,288.35852,18
4249,2020-05-24,288.29965,18
4250,2020-05-25,289.85742,18
4251,2020-05-26,291.29688,18
4252,2020-05-27,291.87952,18
4253,2020-05-28,292.52066,18
4254,2020-05-29,291.87552,18
4255,2020-05-30,291.99048,18
4256,2020-05-31,292.1135,18
4257,2020-06-01,293.29272,18
4258,2020-06-02,294.65598,18
4259,2020-06-03,292.5812,18
4260,2020-06-04,288.51648,18
4261,2020-06-05,287.72586,18
4262,2020-06-06,287.90347,18
4263,2020-06-07,286.70145,18
4264,2020-06-08,287.76917,18
4265,2020-06-09,286.7701,18
4266,2020-06-10,287.90414,18
4267,2020-06-11,288.48563,18
4268,2020-06-12,289.09488,18
4269,2020-06-13,290.0523,18
4270,2020-06-14,289.66058,18
4271,2020-06-15,289.60187,18
4272,2020-06-16,289.51138,18
4273,2020-06-17,288.79834,18
4274,2020-06-18,288.96793,18
4275,2020-06-19,289.26895,18
4276,2020-06-20,290.66428,18
4277,2020-06-21,290.53625,18
4278,2020-06-22,291.58838,18
4279,2020-06-23,294.65244,18
4280,2020-06-24,298.6515,18
4281,2020-06-25,299.93393,18
4282,2020-06-26,297.0083,18
4283,2020-06-27,294.56155,18
4284,2020-06-28,291.0609,18
4285,2020-06-29,291.1912,18
4286,2020-06-30,292.05533,18
4287,2020-07-01,293.7373,18
4288,2020-07-02,291.5169,18
4289,2020-07-03,290.91174,18
4290,2020-07-04,292.07373,18
4291,2020-07-05,294.13834,18
4292,2020-07-06,291.00113,18
4293,2020-07-07,291.48486,18
4294,2020-07-08,294.65543,18
4295,2020-07-09,297.75552,18
4296,2020-07-10,293.25507,18
4297,2020-07-11,292.6549,18
4298,2020-07-12,293.93484,18
4299,2020-07-13,295.1382,18
4300,2020-07-14,294.4838,18
4301,2020-07-15,290.91434,18
4302,2020-07-16,291.42398,18
4303,2020-07-17,292.69583,18
4304,2020-07-18,294.66617,18
4305,2020-07-19,296.8513,18
4306,2020-07-20,296.694,18
4307,2020-07-21,295.94516,18
4308,2020-07-22,296.42667,18
4309,2020-07-23,296.10678,18
4310,2020-07-24,295.69885,18
4311,2020-07-25,294.9761,18
4312,2020-07-26,295.22452,18
4313,2020-07-27,297.70895,18
4314,2020-07-28,294.70273,18
4315,2020-07-29,295.18036,18
4316,2020-07-30,299.8472,18
4317,2020-07-31,302.74,18
4318,2020-08-01,298.43387,18
4319,2020-08-02,294.9719,18
4320,2020-08-03,292.61057,18
4321,2020-08-04,291.99136,18
4322,2020-08-05,295.0563,18
4323,2020-08-06,298.4043,18
4324,2020-08-07,301.4923,18
4325,2020-08-08,302.26587,18
4326,2020-08-09,301.742,18
4327,2020-08-10,301.09946,18
4328,2020-08-11,301.06882,18
4329,2020-08-12,299.91275,18
4330,2020-08-13,295.1875,18
4331,2020-08-14,294.7859,18
4332,2020-08-15,295.67773,18
4333,2020-08-16,295.08746,18
4334,2020-08-17,294.0362,18
4335,2020-08-18,294.53683,18
4336,2020-08-19,295.97382,18
4337,2020-08-20,300.3889,18
4338,2020-08-21,296.01678,18
4339,2020-08-22,293.98917,18
4340,2020-08-23,292.69247,18
4341,2020-08-24,292.9527,18
4342,2020-08-25,295.46042,18
4343,2020-08-26,293.17883,18
4344,2020-08-27,294.069,18
4345,2020-08-28,292.395,18
4346,2020-08-29,289.986,18
4347,2020-08-30,288.16302,18
4348,2020-08-31,289.5752,18
4349,2020-09-01,288.97107,18
4350,2020-09-02,290.00558,18
4351,2020-09-03,292.49335,18
4352,2020-09-04,295.5591,18
4353,2020-09-05,291.99536,18
4354,2020-09-06,290.38004,18
4355,2020-09-07,290.29266,18
4356,2020-09-08,292.13028,18
4357,2020-09-09,294.22003,18
4358,2020-09-10,295.16043,18
4359,2020-09-11,295.51047,18
4360,2020-09-12,294.61243,18
4361,2020-09-13,295.5181,18
4362,2020-09-14,299.41196,18
4363,2020-09-15,299.01868,18
4364,2020-09-16,297.8093,18
4365,2020-09-17,297.40085,18
4366,2020-09-18,298.54965,18
4367,2020-09-19,295.99408,18
4368,2020-09-20,293.624,18
4369,2020-09-21,293.38626,18
4370,2020-09-22,292.12814,18
4371,2020-09-23,292.61722,18
4372,2020-09-24,288.99698,18
4373,2020-09-25,285.15622,18
4374,2020-09-26,284.367,18
4375,2020-09-27,283.10953,18
4376,2020-09-28,285.31955,18
4377,2020-09-29,287.86264,18
4378,2020-09-30,288.35434,18
4379,2020-10-01,287.6211,18
4380,2020-10-02,285.29153,18
4381,2020-10-03,283.41074,18
4382,2020-10-04,284.53885,18
4383,2020-10-05,284.51968,18
4384,2020-10-06,286.7327,18
4385,2020-10-07,286.37885,18
4386,2020-10-08,288.441,18
4387,2020-10-09,287.75128,18
4388,2020-10-10,284.59338,18
4389,2020-10-11,282.75314,18
4390,2020-10-12,282.1222,18
4391,2020-10-13,281.69357,18
4392,2020-10-14,282.02673,18
4393,2020-10-15,281.47842,18
4394,2020-10-16,282.7819,18
4395,2020-10-17,283.49915,18
4396,2020-10-18,282.5778,18
4397,2020-10-19,283.50742,18
4398,2020-10-20,287.47757,18
4399,2020-10-21,291.11765,18
4400,2020-10-22,289.44965,18
4401,2020-10-23,287.46155,18
4402,2020-10-24,286.72467,18
4403,2020-10-25,285.87796,18
4404,2020-10-26,283.46344,18
4405,2020-10-27,283.5418,18
4406,2020-10-28,285.63663,18
4407,2020-10-29,285.69443,18
4408,2020-10-30,285.5686,18
4409,2020-10-31,286.3693,18
4410,2020-03-01,279.2078,19
4411,2020-03-02,278.2018,19
4412,2020-03-03,275.75665,19
4413,2020-03-04,277.08276,19
4414,2020-03-05,280.64886,19
4415,2020-03-06,276.81277,19
4416,2020-03-07,277.7499,19
4417,2020-03-08,278.574,19
4418,2020-03-09,278.70804,19
4419,2020-03-10,280.46045,19
4420,2020-03-11,282.01605,19
4421,2020-03-12,281.89365,19
4422,2020-03-13,278.83786,19
4423,2020-03-14,278.2781,19
4424,2020-03-15,281.30872,19
4425,2020-03-16,282.4367,19
4426,2020-03-17,284.05997,19
4427,2020-03-18,285.12518,19
4428,2020-03-19,285.46133,19
4429,2020-03-20,285.26205,19
4430,2020-03-21,284.35358,19
4431,2020-03-22,283.89212,19
4432,2020-03-23,283.67792,19
4433,2020-03-24,281.5238,19
4434,2020-03-25,279.94168,19
4435,2020-03-26,278.00653,19
4436,2020-03-27,279.61203,19
4437,2020-03-28,282.25876,19
4438,2020-03-29,278.23795,19
4439,2020-03-30,276.8394,19
4440,2020-03-31,279.19794,19
4441,2020-04-01,281.4728,19
4442,2020-04-02,281.31476,19
4443,2020-04-03,279.4924,19
4444,2020-04-04,282.9345,19
4445,2020-04-05,284.70233,19
4446,2020-04-06,285.56335,19
4447,2020-04-07,285.9262,19
4448,2020-04-08,285.95886,19
4449,2020-04-09,287.34274,19
4450,2020-04-10,287.69843,19
4451,2020-04-11,287.79807,19
4452,2020-04-12,286.37308,19
4453,2020-04-13,286.4875,19
4454,2020-04-14,285.15268,19
4455,2020-04-15,286.74023,19
4456,2020-04-16,288.016,19
4457,2020-04-17,288.38528,19
4458,2020-04-18,287.96008,19
4459,2020-04-19,287.03622,19
4460,2020-04-20,286.60382,19
4461,2020-04-21,287.1729,19
4462,2020-04-22,286.83078,19
4463,2020-04-23,287.7371,19
4464,2020-04-24,288.5493,19
4465,2020-04-25,288.38962,19
4466,2020-04-26,287.88522,19
4467,2020-04-27,285.73672,19
4468,2020-04-28,283.7424,19
4469,2020-04-29,283.8655,19
4470,2020-04-30,282.90277,19
4471,2020-05-01,283.70764,19
4472,2020-05-02,284.88333,19
4473,2020-05-03,287.20947,19
4474,2020-05-04,290.2511,19
4475,2020-05-05,289.4276,19
4476,2020-05-06,288.54108,19
4477,2020-05-07,289.72702,19
4478,2020-05-08,290.87064,19
4479,2020-05-09,289.7578,19
4480,2020-05-10,288.09,19
4481,2020-05-11,285.2812,19
4482,2020-05-12,282.7923,19
4483,2020-05-13,285.4956,19
4484,2020-05-14,285.80408,19
4485,2020-05-15,285.86563,19
4486,2020-05-16,286.74384,19
4487,2020-05-17,286.51868,19
4488,2020-05-18,288.1833,19
4489,2020-05-19,289.4806,19
4490,2020-05-20,291.22635,19
4491,2020-05-21,292.92365,19
4492,2020-05-22,292.87204,19
4493,2020-05-23,285.8485,19
4494,2020-05-24,286.40857,19
4495,2020-05-25,289.28058,19
4496,2020-05-26,290.5178,19
4497,2020-05-27,291.52652,19
4498,2020-05-28,292.0898,19
4499,2020-05-29,291.65057,19
4500,2020-05-30,291.20325,19
4501,2020-05-31,292.2408,19
4502,2020-06-01,290.84714,19
4503,2020-06-02,291.70798,19
4504,2020-06-03,290.7727,19
4505,2020-06-04,287.16156,19
4506,2020-06-05,285.07126,19
4507,2020-06-06,285.87738,19
4508,2020-06-07,284.467,19
4509,2020-06-08,285.421,19
4510,2020-06-09,285.78595,19
4511,2020-06-10,285.93967,19
4512,2020-06-11,286.0067,19
4513,2020-06-12,287.2094,19
4514,2020-06-13,286.91922,19
4515,2020-06-14,287.28723,19
4516,2020-06-15,287.12,19
4517,2020-06-16,287.01633,19
4518,2020-06-17,286.0462,19
4519,2020-06-18,286.41382,19
4520,2020-06-19,287.37912,19
4521,2020-06-20,288.95285,19
4522,2020-06-21,289.3067,19
4523,2020-06-22,290.84607,19
4524,2020-06-23,293.87253,19
4525,2020-06-24,296.34924,19
4526,2020-06-25,296.30853,19
4527,2020-06-26,294.6257,19
4528,2020-06-27,292.62997,19
4529,2020-06-28,290.98538,19
4530,2020-06-29,290.39532,19
4531,2020-06-30,291.00867,19
4532,2020-07-01,292.36105,19
4533,2020-07-02,289.84177,19
4534,2020-07-03,288.5224,19
4535,2020-07-04,289.47797,19
4536,2020-07-05,291.6515,19
4537,2020-07-06,290.18738,19
4538,2020-07-07,290.36035,19
4539,2020-07-08,293.47208,19
4540,2020-07-09,295.4329,19
4541,2020-07-10,292.75226,19
4542,2020-07-11,291.93573,19
4543,2020-07-12,293.0339,19
4544,2020-07-13,293.96176,19
4545,2020-07-14,292.8968,19
4546,2020-07-15,288.73734,19
4547,2020-07-16,289.48074,19
4548,2020-07-17,291.18896,19
4549,2020-07-18,293.08124,19
4550,2020-07-19,295.1134,19
4551,2020-07-20,296.3748,19
4552,2020-07-21,296.20035,19
4553,2020-07-22,294.9884,19
4554,2020-07-23,295.3161,19
4555,2020-07-24,294.5113,19
4556,2020-07-25,292.86334,19
4557,2020-07-26,292.54745,19
4558,2020-07-27,296.49985,19
4559,2020-07-28,293.95526,19
4560,2020-07-29,295.40445,19
4561,2020-07-30,299.5982,19
4562,2020-07-31,300.88367,19
4563,2020-08-01,296.98248,19
4564,2020-08-02,291.8901,19
4565,2020-08-03,290.42316,19
4566,2020-08-04,290.33405,19
4567,2020-08-05,293.41052,19
4568,2020-08-06,297.12396,19
4569,2020-08-07,300.54092,19
4570,2020-08-08,300.22806,19
4571,2020-08-09,299.35254,19
4572,2020-08-10,298.7733,19
4573,2020-08-11,299.1022,19
4574,2020-08-12,296.9985,19
4575,2020-08-13,291.9985,19
4576,2020-08-14,292.78534,19
4577,2020-08-15,294.8092,19
4578,2020-08-16,291.7979,19
4579,2020-08-17,291.02667,19
4580,2020-08-18,291.7344,19
4581,2020-08-19,294.9737,19
4582,2020-08-20,298.10114,19
4583,2020-08-21,295.72937,19
4584,2020-08-22,291.772,19
4585,2020-08-23,290.41583,19
4586,2020-08-24,290.99786,19
4587,2020-08-25,293.2555,19
4588,2020-08-26,292.32278,19
4589,2020-08-27,292.7419,19
4590,2020-08-28,289.488,19
4591,2020-08-29,287.64435,19
4592,2020-08-30,286.73862,19
4593,2020-08-31,287.77576,19
4594,2020-09-01,287.86047,19
4595,2020-09-02,288.27118,19
4596,2020-09-03,289.95245,19
4597,2020-09-04,293.5636,19
4598,2020-09-05,292.76218,19
4599,2020-09-06,289.1642,19
4600,2020-09-07,288.322,19
4601,2020-09-08,291.00412,19
4602,2020-09-09,293.41812,19
4603,2020-09-10,293.78107,19
4604,2020-09-11,293.66104,19
4605,2020-09-12,293.7226,19
4606,2020-09-13,295.09344,19
4607,2020-09-14,296.86893,19
4608,2020-09-15,295.97287,19
4609,2020-09-16,295.58887,19
4610,2020-09-17,296.1827,19
4611,2020-09-18,296.1882,19
4612,2020-09-19,293.06165,19
4613,2020-09-20,290.38538,19
4614,2020-09-21,289.68643,19
4615,2020-09-22,288.74393,19
4616,2020-09-23,289.36804,19
4617,2020-09-24,286.62177,19
4618,2020-09-25,282.14615,19
4619,2020-09-26,281.04138,19
4620,2020-09-27,280.1185,19
4621,2020-09-28,282.7462,19
4622,2020-09-29,284.17703,19
4623,2020-09-30,285.28342,19
4624,2020-10-01,285.47864,19
4625,2020-10-02,283.1073,19
4626,2020-10-03,281.67035,19
4627,2020-10-04,281.97342,19
4628,2020-10-05,282.9046,19
4629,2020-10-06,284.77756,19
4630,2020-10-07,284.84274,19
4631,2020-10-08,285.60632,19
4632,2020-10-09,285.7053,19
4633,2020-10-10,283.95016,19
4634,2020-10-11,280.62274,19
4635,2020-10-12,280.48605,19
4636,2020-10-13,280.3754,19
4637,2020-10-14,280.33142,19
4638,2020-10-15,279.64618,19
4639,2020-10-16,280.65216,19
4640,2020-10-17,281.80914,19
4641,2020-10-18,281.32352,19
4642,2020-10-19,282.94147,19
4643,2020-10-20,286.8006,19
4644,2020-10-21,289.15082,19
4645,2020-10-22,288.68283,19
4646,2020-10-23,285.8594,19
4647,2020-10-24,284.24826,19
4648,2020-10-25,283.85248,19
4649,2020-10-26,281.0832,19
4650,2020-10-27,281.4853,19
4651,2020-10-28,283.41098,19
4652,2020-10-29,283.80933,19
4653,2020-10-30,283.70276,19
4654,2020-10-31,284.93765,19
4655,2020-03-01,279.63406,21
4656,2020-03-02,278.68597,21
4657,2020-03-03,276.7726,21
4658,2020-03-04,277.46548,21
4659,2020-03-05,280.86328,21
4660,2020-03-06,277.71396,21
4661,2020-03-07,277.30145,21
4662,2020-03-08,280.18552,21
4663,2020-03-09,279.39902,21
4664,2020-03-10,280.54,21
4665,2020-03-11,283.7468,21
4666,2020-03-12,283.4636,21
4667,2020-03-13,279.55768,21
4668,2020-03-14,279.42917,21
4669,2020-03-15,282.54214,21
4670,2020-03-16,282.835,21
4671,2020-03-17,284.3214,21
4672,2020-03-18,284.66205,21
4673,2020-03-19,285.298,21
4674,2020-03-20,285.14517,21
4675,2020-03-21,282.2625,21
4676,2020-03-22,280.52063,21
4677,2020-03-23,278.47324,21
4678,2020-03-24,277.3696,21
4679,2020-03-25,277.28375,21
4680,2020-03-26,277.6634,21
4681,2020-03-27,279.58273,21
4682,2020-03-28,282.68744,21
4683,2020-03-29,278.38367,21
4684,2020-03-30,276.71332,21
4685,2020-03-31,277.8724,21
4686,2020-04-01,278.29425,21
4687,2020-04-02,278.68637,21
4688,2020-04-03,279.2101,21
4689,2020-04-04,281.66974,21
4690,2020-04-05,284.8506,21
4691,2020-04-06,286.00217,21
4692,2020-04-07,286.73477,21
4693,2020-04-08,287.74753,21
4694,2020-04-09,288.36487,21
4695,2020-04-10,288.7233,21
4696,2020-04-11,289.12878,21
4697,2020-04-12,288.29016,21
4698,2020-04-13,287.12607,21
4699,2020-04-14,281.39587,21
4700,2020-04-15,284.89532,21
4701,2020-04-16,288.5868,21
4702,2020-04-17,289.2142,21
4703,2020-04-18,288.52277,21
4704,2020-04-19,289.34616,21
4705,2020-04-20,289.76108,21
4706,2020-04-21,288.8665,21
4707,2020-04-22,289.3472,21
4708,2020-04-23,289.9644,21
4709,2020-04-24,289.57126,21
4710,2020-04-25,289.40338,21
4711,2020-04-26,287.74817,21
4712,2020-04-27,288.66602,21
4713,2020-04-28,286.85095,21
4714,2020-04-29,285.67224,21
4715,2020-04-30,284.31912,21
4716,2020-05-01,284.18307,21
4717,2020-05-02,283.48703,21
4718,2020-05-03,284.63007,21
4719,2020-05-04,288.64972,21
4720,2020-05-05,287.0911,21
4721,2020-05-06,286.64487,21
4722,2020-05-07,287.79797,21
4723,2020-05-08,290.50067,21
4724,2020-05-09,291.3654,21
4725,2020-05-10,291.03635,21
4726,2020-05-11,282.60037,21
4727,2020-05-12,282.14886,21
4728,2020-05-13,282.903,21
4729,2020-05-14,284.06342,21
4730,2020-05-15,284.98593,21
4731,2020-05-16,286.1573,21
4732,2020-05-17,286.16168,21
4733,2020-05-18,288.2425,21
4734,2020-05-19,289.78384,21
4735,2020-05-20,291.70404,21
4736,2020-05-21,292.69247,21
4737,2020-05-22,293.52072,21
4738,2020-05-23,286.62805,21
4739,2020-05-24,286.56512,21
4740,2020-05-25,288.23883,21
4741,2020-05-26,289.50488,21
4742,2020-05-27,290.0217,21
4743,2020-05-28,290.6312,21
4744,2020-05-29,289.8763,21
4745,2020-05-30,290.00623,21
4746,2020-05-31,289.9994,21
4747,2020-06-01,292.00027,21
4748,2020-06-02,293.27127,21
4749,2020-06-03,292.47162,21
4750,2020-06-04,288.18817,21
4751,2020-06-05,285.79745,21
4752,2020-06-06,286.48407,21
4753,2020-06-07,286.11414,21
4754,2020-06-08,287.08865,21
4755,2020-06-09,286.6246,21
4756,2020-06-10,287.2763,21
4757,2020-06-11,288.75714,21
4758,2020-06-12,289.12567,21
4759,2020-06-13,289.7602,21
4760,2020-06-14,289.01544,21
4761,2020-06-15,289.4913,21
4762,2020-06-16,289.48904,21
4763,2020-06-17,288.25595,21
4764,2020-06-18,288.5444,21
4765,2020-06-19,288.67908,21
4766,2020-06-20,289.9132,21
4767,2020-06-21,291.3835,21
4768,2020-06-22,291.08304,21
4769,2020-06-23,293.59592,21
4770,2020-06-24,295.98456,21
4771,2020-06-25,297.32327,21
4772,2020-06-26,296.75003,21
4773,2020-06-27,295.21057,21
4774,2020-06-28,291.3041,21
4775,2020-06-29,290.57904,21
4776,2020-06-30,291.3369,21
4777,2020-07-01,294.1192,21
4778,2020-07-02,291.78107,21
4779,2020-07-03,290.61096,21
4780,2020-07-04,292.24667,21
4781,2020-07-05,293.86212,21
4782,2020-07-06,290.3392,21
4783,2020-07-07,290.62067,21
4784,2020-07-08,293.65793,21
4785,2020-07-09,297.03275,21
4786,2020-07-10,293.79276,21
4787,2020-07-11,291.62683,21
4788,2020-07-12,293.27567,21
4789,2020-07-13,294.474,21
4790,2020-07-14,294.12112,21
4791,2020-07-15,290.2621,21
4792,2020-07-16,289.83078,21
4793,2020-07-17,290.96646,21
4794,2020-07-18,293.46198,21
4795,2020-07-19,295.68686,21
4796,2020-07-20,297.01727,21
4797,2020-07-21,295.6548,21
4798,2020-07-22,295.72266,21
4799,2020-07-23,295.30328,21
4800,2020-07-24,295.08795,21
4801,2020-07-25,295.48166,21
4802,2020-07-26,294.8048,21
4803,2020-07-27,298.22406,21
4804,2020-07-28,295.462,21
4805,2020-07-29,294.81396,21
4806,2020-07-30,298.71075,21
4807,2020-07-31,302.05746,21
4808,2020-08-01,299.62268,21
4809,2020-08-02,293.67902,21
4810,2020-08-03,291.42355,21
4811,2020-08-04,290.42462,21
4812,2020-08-05,293.1248,21
4813,2020-08-06,296.06656,21
4814,2020-08-07,298.58493,21
4815,2020-08-08,300.4918,21
4816,2020-08-09,301.61948,21
4817,2020-08-10,300.36243,21
4818,2020-08-11,300.66785,21
4819,2020-08-12,300.33157,21
4820,2020-08-13,298.16568,21
4821,2020-08-14,294.84036,21
4822,2020-08-15,295.96887,21
4823,2020-08-16,294.34894,21
4824,2020-08-17,293.38174,21
4825,2020-08-18,293.3868,21
4826,2020-08-19,295.39105,21
4827,2020-08-20,299.3904,21
4828,2020-08-21,297.85526,21
4829,2020-08-22,293.91388,21
4830,2020-08-23,292.01193,21
4831,2020-08-24,291.93732,21
4832,2020-08-25,294.5673,21
4833,2020-08-26,292.68353,21
4834,2020-08-27,293.37482,21
4835,2020-08-28,291.9151,21
4836,2020-08-29,289.85477,21
4837,2020-08-30,288.02084,21
4838,2020-08-31,288.59988,21
4839,2020-09-01,288.49493,21
4840,2020-09-02,289.48666,21
4841,2020-09-03,291.4722,21
4842,2020-09-04,295.03192,21
4843,2020-09-05,292.34265,21
4844,2020-09-06,288.97,21
4845,2020-09-07,289.55194,21
4846,2020-09-08,291.27042,21
4847,2020-09-09,292.94037,21
4848,2020-09-10,293.62057,21
4849,2020-09-11,294.31586,21
4850,2020-09-12,294.55435,21
4851,2020-09-13,295.20367,21
4852,2020-09-14,297.97546,21
4853,2020-09-15,298.425,21
4854,2020-09-16,297.9644,21
4855,2020-09-17,295.6885,21
4856,2020-09-18,296.87253,21
4857,2020-09-19,295.1547,21
4858,2020-09-20,293.97702,21
4859,2020-09-21,292.94202,21
4860,2020-09-22,291.8154,21
4861,2020-09-23,291.47858,21
4862,2020-09-24,289.2897,21
4863,2020-09-25,283.94003,21
4864,2020-09-26,283.05502,21
4865,2020-09-27,282.2729,21
4866,2020-09-28,284.2777,21
4867,2020-09-29,285.96426,21
4868,2020-09-30,287.8501,21
4869,2020-10-01,286.1426,21
4870,2020-10-02,284.78497,21
4871,2020-10-03,283.17444,21
4872,2020-10-04,283.76215,21
4873,2020-10-05,283.4004,21
4874,2020-10-06,285.09167,21
4875,2020-10-07,284.6502,21
4876,2020-10-08,286.52036,21
4877,2020-10-09,287.0831,21
4878,2020-10-10,283.77832,21
4879,2020-10-11,280.77423,21
4880,2020-10-12,281.0714,21
4881,2020-10-13,280.89914,21
4882,2020-10-14,281.67117,21
4883,2020-10-15,280.6376,21
4884,2020-10-16,282.17822,21
4885,2020-10-17,282.24014,21
4886,2020-10-18,280.95734,21
4887,2020-10-19,281.83737,21
4888,2020-10-20,286.4222,21
4889,2020-10-21,289.69797,21
4890,2020-10-22,289.07925,21
4891,2020-10-23,286.65982,21
4892,2020-10-24,285.70654,21
4893,2020-10-25,285.63568,21
4894,2020-10-26,282.66074,21
4895,2020-10-27,282.36652,21
4896,2020-10-28,284.66248,21
4897,2020-10-29,284.11575,21
4898,2020-10-30,284.7946,21
4899,2020-10-31,283.8793,21
4900,2020-03-01,279.84027,22
4901,2020-03-02,279.40866,22
4902,2020-03-03,278.75806,22
4903,2020-03-04,281.73795,22
4904,2020-03-05,281.57147,22
4905,2020-03-06,279.32376,22
4906,2020-03-07,281.91272,22
4907,2020-03-08,282.35828,22
4908,2020-03-09,281.3902,22
4909,2020-03-10,284.84106,22
4910,2020-03-11,284.79312,22
4911,2020-03-12,281.39648,22
4912,2020-03-13,280.33536,22
4913,2020-03-14,282.21933,22
4914,2020-03-15,281.5594,22
4915,2020-03-16,280.252,22
4916,2020-03-17,279.97833,22
4917,2020-03-18,281.41583,22
4918,2020-03-19,282.013,22
4919,2020-03-20,283.25824,22
4920,2020-03-21,282.68842,22
4921,2020-03-22,280.49146,22
4922,2020-03-23,282.9217,22
4923,2020-03-24,283.7972,22
4924,2020-03-25,280.55298,22
4925,2020-03-26,279.98907,22
4926,2020-03-27,280.31152,22
4927,2020-03-28,280.8972,22
4928,2020-03-29,278.94528,22
4929,2020-03-30,278.1928,22
4930,2020-03-31,279.83658,22
4931,2020-04-01,279.53687,22
4932,2020-04-02,280.08582,22
4933,2020-04-03,281.44226,22
4934,2020-04-04,283.4523,22
4935,2020-04-05,286.1237,22
4936,2020-04-06,285.25415,22
4937,2020-04-07,284.76663,22
4938,2020-04-08,286.79208,22
4939,2020-04-09,287.7268,22
4940,2020-04-10,289.6522,22
4941,2020-04-11,288.76236,22
4942,2020-04-12,287.74762,22
4943,2020-04-13,284.5072,22
4944,2020-04-14,281.67004,22
4945,2020-04-15,284.9026,22
4946,2020-04-16,288.37738,22
4947,2020-04-17,287.64557,22
4948,2020-04-18,286.02188,22
4949,2020-04-19,285.26422,22
4950,2020-04-20,284.8459,22
4951,2020-04-21,286.57,22
4952,2020-04-22,286.6145,22
4953,2020-04-23,287.1087,22
4954,2020-04-24,286.19992,22
4955,2020-04-25,285.49426,22
4956,2020-04-26,285.7693,22
4957,2020-04-27,284.11325,22
4958,2020-04-28,284.6319,22
4959,2020-04-29,283.6264,22
4960,2020-04-30,283.2674,22
4961,2020-05-01,284.28217,22
4962,2020-05-02,284.54358,22
4963,2020-05-03,287.99066,22
4964,2020-05-04,287.95953,22
4965,2020-05-05,287.82013,22
4966,2020-05-06,287.36404,22
4967,2020-05-07,289.0178,22
4968,2020-05-08,289.2628,22
4969,2020-05-09,288.70828,22
4970,2020-05-10,287.3103,22
4971,2020-05-11,282.63162,22
4972,2020-05-12,282.3473,22
4973,2020-05-13,282.82758,22
4974,2020-05-14,282.402,22
4975,2020-05-15,283.06406,22
4976,2020-05-16,283.9919,22
4977,2020-05-17,284.98865,22
4978,2020-05-18,286.23315,22
4979,2020-05-19,286.0015,22
4980,2020-05-20,289.7955,22
4981,2020-05-21,289.78525,22
4982,2020-05-22,288.88208,22
4983,2020-05-23,286.82327,22
4984,2020-05-24,286.3178,22
4985,2020-05-25,287.8737,22
4986,2020-05-26,289.34528,22
4987,2020-05-27,290.9319,22
4988,2020-05-28,291.16312,22
4989,2020-05-29,291.65048,22
4990,2020-05-30,291.65228,22
4991,2020-05-31,292.304,22
4992,2020-06-01,291.27292,22
4993,2020-06-02,290.748,22
4994,2020-06-03,288.51727,22
4995,2020-06-04,286.3874,22
4996,2020-06-05,287.1565,22
4997,2020-06-06,285.5498,22
4998,2020-06-07,286.07922,22
4999,2020-06-08,286.68933,22
5000,2020-06-09,286.69553,22
5001,2020-06-10,285.26663,22
5002,2020-06-11,285.29507,22
5003,2020-06-12,286.95013,22
5004,2020-06-13,287.16965,22
5005,2020-06-14,288.42947,22
5006,2020-06-15,287.41757,22
5007,2020-06-16,287.84818,22
5008,2020-06-17,287.21964,22
5009,2020-06-18,287.20877,22
5010,2020-06-19,287.73248,22
5011,2020-06-20,289.17587,22
5012,2020-06-21,289.3425,22
5013,2020-06-22,289.4066,22
5014,2020-06-23,292.72043,22
5015,2020-06-24,295.09976,22
5016,2020-06-25,296.10965,22
5017,2020-06-26,291.3273,22
5018,2020-06-27,289.86523,22
5019,2020-06-28,288.87152,22
5020,2020-06-29,288.1296,22
5021,2020-06-30,290.79056,22
5022,2020-07-01,290.12137,22
5023,2020-07-02,288.35745,22
5024,2020-07-03,288.54935,22
5025,2020-07-04,290.40335,22
5026,2020-07-05,289.9189,22
5027,2020-07-06,287.72202,22
5028,2020-07-07,288.2118,22
5029,2020-07-08,290.44766,22
5030,2020-07-09,290.80865,22
5031,2020-07-10,288.71143,22
5032,2020-07-11,288.57132,22
5033,2020-07-12,289.49997,22
5034,2020-07-13,290.13242,22
5035,2020-07-14,289.26373,22
5036,2020-07-15,289.0941,22
5037,2020-07-16,290.05103,22
5038,2020-07-17,290.1072,22
5039,2020-07-18,290.26276,22
5040,2020-07-19,290.36804,22
5041,2020-07-20,290.34686,22
5042,2020-07-21,290.7476,22
5043,2020-07-22,291.18292,22
5044,2020-07-23,290.5002,22
5045,2020-07-24,291.1421,22
5046,2020-07-25,290.87067,22
5047,2020-07-26,290.7642,22
5048,2020-07-27,291.14096,22
5049,2020-07-28,289.6713,22
5050,2020-07-29,289.52036,22
5051,2020-07-30,294.7224,22
5052,2020-07-31,295.97812,22
5053,2020-08-01,291.82898,22
5054,2020-08-02,290.10004,22
5055,2020-08-03,289.46674,22
5056,2020-08-04,290.161,22
5057,2020-08-05,292.20038,22
5058,2020-08-06,294.30835,22
5059,2020-08-07,296.33838,22
5060,2020-08-08,293.79465,22
5061,2020-08-09,293.90265,22
5062,2020-08-10,294.30908,22
5063,2020-08-11,295.7981,22
5064,2020-08-12,294.69504,22
5065,2020-08-13,293.04727,22
5066,2020-08-14,292.47708,22
5067,2020-08-15,291.66943,22
5068,2020-08-16,290.96384,22
