,time,u10,dep
4376,2020-09-28,3.2681491,18
4377,2020-09-29,1.4381207,18
4378,2020-09-30,0.16968113,18
4379,2020-10-01,1.8019571,18
4380,2020-10-02,0.098894775,18
4381,2020-10-03,0.6175173,18
4382,2020-10-04,3.1861496,18
4383,2020-10-05,4.4505296,18
4384,2020-10-06,4.7214093,18
4385,2020-10-07,3.6593192,18
4386,2020-10-08,2.6558068,18
4387,2020-10-09,2.4819067,18
4388,2020-10-10,1.9280658,18
4389,2020-10-11,1.7998986,18
4390,2020-10-12,1.1958752,18
4391,2020-10-13,0.4513111,18
4392,2020-10-14,-1.2913784,18
4393,2020-10-15,-0.376747,18
4394,2020-10-16,-0.07012871,18
4395,2020-10-17,-0.83583045,18
4396,2020-10-18,-1.3628035,18
4397,2020-10-19,-2.571812,18
4398,2020-10-20,-1.3944992,18
4399,2020-10-21,-0.017266342,18
4400,2020-10-22,-0.05238819,18
4401,2020-10-23,1.7314934,18
4402,2020-10-24,2.079528,18
4403,2020-10-25,2.0563796,18
4404,2020-10-26,3.3259706,18
4405,2020-10-27,2.4902668,18
4406,2020-10-28,3.7733688,18
4407,2020-10-29,3.0423367,18
4408,2020-10-30,0.64584243,18
4409,2020-10-31,0.66253304,18
4410,2020-03-01,2.015111,19
4411,2020-03-02,2.26314,19
4412,2020-03-03,0.90793186,19
4413,2020-03-04,0.2382069,19
4414,2020-03-05,3.4172168,19
4415,2020-03-06,2.122732,19
4416,2020-03-07,1.5082383,19
4417,2020-03-08,1.4786009,19
4418,2020-03-09,2.6809745,19
4419,2020-03-10,2.334032,19
4420,2020-03-11,0.99582237,19
4421,2020-03-12,1.4813627,19
4422,2020-03-13,0.24348679,19
4423,2020-03-14,0.57110685,19
4424,2020-03-15,-1.4452299,19
4425,2020-03-16,-1.5909519,19
4426,2020-03-17,-0.2806588,19
4427,2020-03-18,-0.34068176,19
4428,2020-03-19,-1.0564408,19
4429,2020-03-20,-1.4243842,19
4430,2020-03-21,-1.4884847,19
4431,2020-03-22,-1.4746488,19
4432,2020-03-23,-1.0429943,19
4433,2020-03-24,-1.3554114,19
4434,2020-03-25,-1.3291556,19
4435,2020-03-26,-1.5793964,19
4436,2020-03-27,-0.89451885,19
4437,2020-03-28,-1.0462484,19
4438,2020-03-29,-1.8226049,19
4439,2020-03-30,-3.339968,19
4440,2020-03-31,-3.374584,19
4441,2020-04-01,-1.1693174,19
4442,2020-04-02,0.010592743,19
4443,2020-04-03,-1.4050024,19
4444,2020-04-04,-1.7379394,19
4445,2020-04-05,-1.7663213,19
4446,2020-04-06,-0.8835083,19
4447,2020-04-07,-1.4179814,19
4448,2020-04-08,-0.603291,19
4449,2020-04-09,-1.1204362,19
4450,2020-04-10,-0.86666393,19
4451,2020-04-11,-0.5041592,19
4452,2020-04-12,-0.49912125,19
4453,2020-04-13,-1.1797597,19
4454,2020-04-14,-2.8744822,19
4455,2020-04-15,-2.227757,19
4456,2020-04-16,-1.091013,19
4457,2020-04-17,-0.22712156,19
4458,2020-04-18,-0.12562926,19
4459,2020-04-19,-0.94026095,19
4460,2020-04-20,0.25435117,19
4461,2020-04-21,-0.19940926,19
4462,2020-04-22,1.0525954,19
4463,2020-04-23,0.60652626,19
4464,2020-04-24,-0.52091527,19
4465,2020-04-25,-0.6831365,19
4466,2020-04-26,-0.042298403,19
4467,2020-04-27,0.2553026,19
4468,2020-04-28,2.3670244,19
4469,2020-04-29,1.8827586,19
4470,2020-04-30,2.7804515,19
4471,2020-05-01,2.2894635,19
4472,2020-05-02,2.7525802,19
4473,2020-05-03,1.8385946,19
4474,2020-05-04,-1.3322258,19
4475,2020-05-05,1.020736,19
4476,2020-05-06,-1.0475338,19
4477,2020-05-07,-1.1947627,19
4478,2020-05-08,-0.7012239,19
4479,2020-05-09,-0.8033359,19
4480,2020-05-10,-1.4706584,19
4481,2020-05-11,-1.6482074,19
4482,2020-05-12,-2.0336478,19
4483,2020-05-13,-0.9244254,19
4484,2020-05-14,-2.6306953,19
4485,2020-05-15,-2.3375566,19
4486,2020-05-16,-1.5360059,19
4487,2020-05-17,-0.66946286,19
4488,2020-05-18,-1.0300984,19
4489,2020-05-19,-1.0333593,19
4490,2020-05-20,-1.5431917,19
4491,2020-05-21,-0.9776872,19
4492,2020-05-22,0.63453794,19
4493,2020-05-23,0.5633261,19
4494,2020-05-24,-1.1866319,19
4495,2020-05-25,-2.9667616,19
4496,2020-05-26,-2.7904716,19
4497,2020-05-27,-2.5870187,19
4498,2020-05-28,-2.0381966,19
4499,2020-05-29,-2.6020317,19
4500,2020-05-30,-1.7368826,19
4501,2020-05-31,-1.6885611,19
4502,2020-06-01,-0.91308147,19
4503,2020-06-02,-0.7154712,19
4504,2020-06-03,0.7167121,19
4505,2020-06-04,2.081093,19
4506,2020-06-05,3.4900284,19
4507,2020-06-06,2.4734778,19
4508,2020-06-07,1.1452644,19
4509,2020-06-08,0.89563566,19
4510,2020-06-09,0.18592145,19
4511,2020-06-10,0.62902033,19
4512,2020-06-11,-0.65515226,19
4513,2020-06-12,0.65972865,19
4514,2020-06-13,1.4070696,19
4515,2020-06-14,1.4542626,19
4516,2020-06-15,1.6504307,19
4517,2020-06-16,1.6213744,19
4518,2020-06-17,1.5792902,19
4519,2020-06-18,1.4338968,19
4520,2020-06-19,0.9119317,19
4521,2020-06-20,0.6281898,19
4522,2020-06-21,1.3331033,19
4523,2020-06-22,-0.40359452,19
4524,2020-06-23,-1.9957936,19
4525,2020-06-24,-1.1069677,19
4526,2020-06-25,-0.006124877,19
4527,2020-06-26,0.2449423,19
4528,2020-06-27,1.4682372,19
4529,2020-06-28,1.300263,19
4530,2020-06-29,2.1625772,19
4531,2020-06-30,0.63382584,19
4532,2020-07-01,1.0530654,19
4533,2020-07-02,2.1121726,19
4534,2020-07-03,1.2703426,19
4535,2020-07-04,1.2606747,19
4536,2020-07-05,1.6611005,19
4537,2020-07-06,1.0833262,19
4538,2020-07-07,-0.84071136,19
4539,2020-07-08,-1.0077012,19
4540,2020-07-09,0.5970344,19
4541,2020-07-10,1.6079553,19
4542,2020-07-11,-1.4612778,19
4543,2020-07-12,-2.055823,19
4544,2020-07-13,-0.51551163,19
4545,2020-07-14,0.9531397,19
4546,2020-07-15,1.8808719,19
4547,2020-07-16,1.2225722,19
4548,2020-07-17,-0.73204875,19
4549,2020-07-18,-1.2024748,19
4550,2020-07-19,-1.0782932,19
4551,2020-07-20,0.30563766,19
4552,2020-07-21,-0.3685341,19
4553,2020-07-22,0.15194891,19
4554,2020-07-23,0.614172,19
4555,2020-07-24,1.4899303,19
4556,2020-07-25,1.3265364,19
4557,2020-07-26,1.6502478,19
4558,2020-07-27,0.5728422,19
4559,2020-07-28,1.6047134,19
4560,2020-07-29,-0.256151,19
4561,2020-07-30,-0.5920558,19
4562,2020-07-31,0.0040116035,19
4563,2020-08-01,1.4367807,19
4564,2020-08-02,1.7568501,19
4565,2020-08-03,1.6847628,19
4566,2020-08-04,-0.02133873,19
4567,2020-08-05,-1.3044915,19
4568,2020-08-06,-1.0239568,19
4569,2020-08-07,-0.3843384,19
4570,2020-08-08,0.77378976,19
4571,2020-08-09,-0.30330253,19
4572,2020-08-10,-0.52391887,19
4573,2020-08-11,-0.77564085,19
4574,2020-08-12,-0.5242964,19
4575,2020-08-13,1.0588735,19
4576,2020-08-14,1.2691379,19
4577,2020-08-15,-0.8372312,19
4578,2020-08-16,1.6726049,19
4579,2020-08-17,1.1751943,19
4580,2020-08-18,1.0748293,19
4581,2020-08-19,-0.7108262,19
4582,2020-08-20,-0.94178045,19
4583,2020-08-21,0.98776233,19
4584,2020-08-22,1.983321,19
4585,2020-08-23,1.4683877,19
4586,2020-08-24,-0.059536856,19
4587,2020-08-25,1.1326922,19
4588,2020-08-26,1.4282998,19
4589,2020-08-27,1.1360316,19
4590,2020-08-28,1.943149,19
4591,2020-08-29,1.0115204,19
4592,2020-08-30,1.0035205,19
4593,2020-08-31,0.13876976,19
4594,2020-09-01,-0.8988005,19
4595,2020-09-02,-0.57835937,19
4596,2020-09-03,-0.57244486,19
4597,2020-09-04,-0.55097085,19
4598,2020-09-05,0.54059637,19
4599,2020-09-06,0.044268575,19
4600,2020-09-07,-1.0772153,19
4601,2020-09-08,-1.381518,19
4602,2020-09-09,-0.7105618,19
4603,2020-09-10,-0.5402517,19
4604,2020-09-11,-0.038331732,19
4605,2020-09-12,-0.5653173,19
4606,2020-09-13,-1.0107183,19
4607,2020-09-14,-1.4192433,19
4608,2020-09-15,-0.12255058,19
4609,2020-09-16,-0.5795797,19
4610,2020-09-17,-2.3845506,19
4611,2020-09-18,-1.6758845,19
4612,2020-09-19,-0.9306816,19
4613,2020-09-20,0.14896604,19
4614,2020-09-21,0.3268626,19
4615,2020-09-22,0.79431033,19
4616,2020-09-23,0.9254439,19
4617,2020-09-24,2.3129344,19
4618,2020-09-25,3.7059429,19
4619,2020-09-26,2.2357216,19
4620,2020-09-27,3.0834398,19
4621,2020-09-28,2.3872774,19
4622,2020-09-29,-0.4843769,19
4623,2020-09-30,0.032690488,19
4624,2020-10-01,0.9955342,19
4625,2020-10-02,1.0273695,19
4626,2020-10-03,2.751532,19
4627,2020-10-04,2.6494212,19
4628,2020-10-05,2.5276835,19
4629,2020-10-06,2.5349631,19
4630,2020-10-07,2.3273742,19
4631,2020-10-08,0.3409754,19
4632,2020-10-09,0.49645144,19
4633,2020-10-10,0.53351873,19
4634,2020-10-11,1.1577628,19
4635,2020-10-12,0.35136783,19
4636,2020-10-13,0.8259833,19
4637,2020-10-14,-0.60441345,19
4638,2020-10-15,0.024734043,19
4639,2020-10-16,0.09665656,19
4640,2020-10-17,-0.8409075,19
4641,2020-10-18,-1.4963912,19
4642,2020-10-19,-1.8075442,19
4643,2020-10-20,-2.526797,19
4644,2020-10-21,-1.570071,19
4645,2020-10-22,-0.8225982,19
4646,2020-10-23,1.206258,19
4647,2020-10-24,0.75199884,19
4648,2020-10-25,0.88867164,19
4649,2020-10-26,1.9822546,19
4650,2020-10-27,1.5552999,19
4651,2020-10-28,2.0114958,19
4652,2020-10-29,1.5374304,19
4653,2020-10-30,-0.76255935,19
4654,2020-10-31,-0.42601088,19
4655,2020-03-01,3.0529206,21
4656,2020-03-02,1.7891898,21
4657,2020-03-03,2.1922753,21
4658,2020-03-04,1.2708517,21
4659,2020-03-05,2.5992284,21
4660,2020-03-06,3.9829087,21
4661,2020-03-07,1.4209017,21
4662,2020-03-08,1.9933512,21
4663,2020-03-09,2.929434,21
4664,2020-03-10,2.665766,21
4665,2020-03-11,2.7889285,21
4666,2020-03-12,3.6961863,21
4667,2020-03-13,1.6736724,21
4668,2020-03-14,0.55152315,21
4669,2020-03-15,-0.28408423,21
4670,2020-03-16,0.5150687,21
4671,2020-03-17,-0.52059543,21
4672,2020-03-18,-1.0157437,21
4673,2020-03-19,-1.2277386,21
4674,2020-03-20,-1.0742191,21
4675,2020-03-21,-2.0627923,21
4676,2020-03-22,-4.012038,21
4677,2020-03-23,-3.7352893,21
4678,2020-03-24,-3.1731436,21
4679,2020-03-25,-2.507888,21
4680,2020-03-26,-2.129092,21
4681,2020-03-27,-0.24045868,21
4682,2020-03-28,0.4147343,21
4683,2020-03-29,-1.5000708,21
4684,2020-03-30,-3.7911067,21
4685,2020-03-31,-3.4556208,21
4686,2020-04-01,-1.2964427,21
4687,2020-04-02,0.92077506,21
4688,2020-04-03,0.61823,21
4689,2020-04-04,-2.020492,21
4690,2020-04-05,-1.0277548,21
4691,2020-04-06,0.33448154,21
4692,2020-04-07,-1.1060809,21
4693,2020-04-08,0.23784804,21
4694,2020-04-09,-0.6704008,21
4695,2020-04-10,-1.1783488,21
4696,2020-04-11,-0.4941882,21
4697,2020-04-12,-0.09852179,21
4698,2020-04-13,-0.9191011,21
4699,2020-04-14,-3.0373664,21
4700,2020-04-15,-2.0828474,21
4701,2020-04-16,0.3228587,21
4702,2020-04-17,0.039309204,21
4703,2020-04-18,0.44536048,21
4704,2020-04-19,-1.6597006,21
4705,2020-04-20,-2.9634356,21
4706,2020-04-21,-2.2277377,21
4707,2020-04-22,-1.1474087,21
4708,2020-04-23,0.2741942,21
4709,2020-04-24,1.3053634,21
4710,2020-04-25,-0.15099663,21
4711,2020-04-26,0.5658665,21
4712,2020-04-27,-0.17262596,21
4713,2020-04-28,2.8869243,21
4714,2020-04-29,2.3363311,21
4715,2020-04-30,2.9229379,21
4716,2020-05-01,2.8808033,21
4717,2020-05-02,2.099275,21
4718,2020-05-03,0.09599123,21
4719,2020-05-04,-0.0739155,21
4720,2020-05-05,-1.4687063,21
4721,2020-05-06,-1.3204494,21
4722,2020-05-07,-1.2043337,21
4723,2020-05-08,-0.35424843,21
4724,2020-05-09,-0.416564,21
4725,2020-05-10,0.17443527,21
4726,2020-05-11,-1.5038476,21
4727,2020-05-12,-2.562034,21
4728,2020-05-13,-1.5634685,21
4729,2020-05-14,-2.9975092,21
4730,2020-05-15,-1.6409341,21
4731,2020-05-16,-0.6591089,21
4732,2020-05-17,-0.1837353,21
4733,2020-05-18,0.06934835,21
4734,2020-05-19,-0.05317959,21
4735,2020-05-20,-1.6820303,21
4736,2020-05-21,-1.0063906,21
4737,2020-05-22,1.1412852,21
4738,2020-05-23,1.5038787,21
4739,2020-05-24,0.54562646,21
4740,2020-05-25,-2.1467535,21
4741,2020-05-26,-2.2347543,21
4742,2020-05-27,-1.8448396,21
4743,2020-05-28,-1.5008277,21
4744,2020-05-29,-3.0881422,21
4745,2020-05-30,-2.7847397,21
4746,2020-05-31,-2.5567918,21
4747,2020-06-01,-1.8436424,21
4748,2020-06-02,-0.44200572,21
4749,2020-06-03,1.0369354,21
4750,2020-06-04,2.1725163,21
4751,2020-06-05,3.3990188,21
4752,2020-06-06,3.0529037,21
4753,2020-06-07,1.5519444,21
4754,2020-06-08,0.06261787,21
4755,2020-06-09,0.94599044,21
4756,2020-06-10,1.3378397,21
4757,2020-06-11,-1.1904225,21
4758,2020-06-12,-1.8364688,21
4759,2020-06-13,0.21189573,21
4760,2020-06-14,2.0095778,21
4761,2020-06-15,1.7946249,21
4762,2020-06-16,1.293636,21
4763,2020-06-17,1.340652,21
4764,2020-06-18,1.6502144,21
4765,2020-06-19,1.6495548,21
4766,2020-06-20,0.7257828,21
4767,2020-06-21,1.6513197,21
4768,2020-06-22,0.014876679,21
4769,2020-06-23,-2.22504,21
4770,2020-06-24,-2.6199684,21
4771,2020-06-25,-1.1324955,21
4772,2020-06-26,0.6547127,21
4773,2020-06-27,2.0908053,21
4774,2020-06-28,2.516864,21
4775,2020-06-29,2.4965744,21
4776,2020-06-30,1.9534882,21
4777,2020-07-01,1.9775587,21
4778,2020-07-02,3.0214188,21
4779,2020-07-03,1.3626626,21
4780,2020-07-04,2.2625096,21
4781,2020-07-05,3.1953301,21
4782,2020-07-06,2.2288904,21
4783,2020-07-07,-0.25625333,21
4784,2020-07-08,1.1357028,21
4785,2020-07-09,1.3721998,21
4786,2020-07-10,2.815234,21
4787,2020-07-11,-0.5182156,21
4788,2020-07-12,-2.15541,21
4789,2020-07-13,-0.51181036,21
4790,2020-07-14,1.5170722,21
4791,2020-07-15,1.4270259,21
4792,2020-07-16,1.87066,21
4793,2020-07-17,-0.3357826,21
4794,2020-07-18,-0.82803136,21
4795,2020-07-19,-0.5691355,21
4796,2020-07-20,0.16560909,21
4797,2020-07-21,-0.84003854,21
4798,2020-07-22,0.060137868,21
4799,2020-07-23,0.31087035,21
4800,2020-07-24,1.6014341,21
4801,2020-07-25,1.5207808,21
4802,2020-07-26,2.792376,21
4803,2020-07-27,1.3027738,21
4804,2020-07-28,2.936245,21
4805,2020-07-29,-0.6788866,21
4806,2020-07-30,-1.8012321,21
4807,2020-07-31,-0.10048183,21
4808,2020-08-01,1.6650637,21
4809,2020-08-02,1.1426634,21
4810,2020-08-03,1.7303689,21
4811,2020-08-04,0.33726427,21
4812,2020-08-05,-1.7094791,21
4813,2020-08-06,-1.641852,21
4814,2020-08-07,-1.6705856,21
4815,2020-08-08,-1.4326613,21
4816,2020-08-09,-1.4146444,21
4817,2020-08-10,-0.31126347,21
4818,2020-08-11,-0.020507123,21
4819,2020-08-12,-0.7058121,21
4820,2020-08-13,1.337703,21
4821,2020-08-14,1.976578,21
4822,2020-08-15,-0.082848,21
4823,2020-08-16,0.5621985,21
4824,2020-08-17,2.0564277,21
4825,2020-08-18,1.3418337,21
4826,2020-08-19,-0.4219132,21
4827,2020-08-20,-0.5374571,21
4828,2020-08-21,1.7978376,21
4829,2020-08-22,2.807315,21
4830,2020-08-23,2.6274636,21
4831,2020-08-24,1.1843601,21
4832,2020-08-25,1.303078,21
4833,2020-08-26,3.5715115,21
4834,2020-08-27,1.2448086,21
4835,2020-08-28,2.5986435,21
4836,2020-08-29,1.6139086,21
4837,2020-08-30,1.6436158,21
4838,2020-08-31,0.60346305,21
4839,2020-09-01,-0.05745392,21
4840,2020-09-02,0.19506478,21
4841,2020-09-03,0.7863917,21
4842,2020-09-04,0.55904025,21
4843,2020-09-05,1.4954857,21
4844,2020-09-06,0.51051265,21
4845,2020-09-07,-0.900487,21
4846,2020-09-08,-0.87165964,21
4847,2020-09-09,-0.13433151,21
4848,2020-09-10,-0.8984088,21
4849,2020-09-11,-0.6869438,21
4850,2020-09-12,0.19780387,21
4851,2020-09-13,-1.2905918,21
4852,2020-09-14,-0.9295282,21
4853,2020-09-15,0.041851837,21
4854,2020-09-16,-0.69852823,21
4855,2020-09-17,-2.5493398,21
4856,2020-09-18,-2.1337206,21
4857,2020-09-19,-1.1487609,21
4858,2020-09-20,0.26152295,21
4859,2020-09-21,1.0042927,21
4860,2020-09-22,1.1841347,21
4861,2020-09-23,1.6414874,21
4862,2020-09-24,2.7192862,21
4863,2020-09-25,4.3830996,21
4864,2020-09-26,4.2695856,21
4865,2020-09-27,2.980944,21
4866,2020-09-28,1.8067721,21
4867,2020-09-29,1.0990504,21
4868,2020-09-30,-0.22275837,21
4869,2020-10-01,1.0356249,21
4870,2020-10-02,-0.96586823,21
4871,2020-10-03,0.24940607,21
4872,2020-10-04,2.3677933,21
4873,2020-10-05,2.9886878,21
4874,2020-10-06,3.467768,21
4875,2020-10-07,3.3542502,21
4876,2020-10-08,1.8937716,21
4877,2020-10-09,2.0669472,21
4878,2020-10-10,1.859021,21
4879,2020-10-11,1.2158039,21
4880,2020-10-12,0.8668873,21
4881,2020-10-13,0.007954813,21
4882,2020-10-14,-2.0408895,21
4883,2020-10-15,-0.8095988,21
4884,2020-10-16,-0.798052,21
4885,2020-10-17,-0.92158216,21
4886,2020-10-18,-0.28184775,21
4887,2020-10-19,-1.208171,21
4888,2020-10-20,0.28096756,21
4889,2020-10-21,1.1919446,21
4890,2020-10-22,0.3997203,21
4891,2020-10-23,1.2451802,21
4892,2020-10-24,1.5539373,21
4893,2020-10-25,1.338039,21
4894,2020-10-26,2.2205458,21
4895,2020-10-27,1.62007,21
4896,2020-10-28,2.8747573,21
4897,2020-10-29,2.7830224,21
4898,2020-10-30,1.0875828,21
4899,2020-10-31,0.1683384,21
4900,2020-03-01,3.4943798,22
4901,2020-03-02,4.788904,22
4902,2020-03-03,2.847256,22
4903,2020-03-04,2.022897,22
4904,2020-03-05,4.012951,22
4905,2020-03-06,4.0006466,22
4906,2020-03-07,3.342617,22
4907,2020-03-08,5.3856063,22
4908,2020-03-09,4.7690635,22
4909,2020-03-10,5.5293317,22
4910,2020-03-11,4.6130347,22
4911,2020-03-12,5.7344117,22
4912,2020-03-13,2.9333258,22
4913,2020-03-14,3.3238468,22
4914,2020-03-15,2.195333,22
4915,2020-03-16,0.067970924,22
4916,2020-03-17,0.88482875,22
4917,2020-03-18,0.8565958,22
4918,2020-03-19,-2.2446613,22
4919,2020-03-20,-4.2886686,22
4920,2020-03-21,-5.003427,22
4921,2020-03-22,-3.9389594,22
4922,2020-03-23,-2.8736012,22
4923,2020-03-24,-1.9060555,22
4924,2020-03-25,-2.2556746,22
4925,2020-03-26,-3.0469112,22
4926,2020-03-27,-2.480451,22
4927,2020-03-28,-3.611201,22
4928,2020-03-29,-6.0299444,22
4929,2020-03-30,-5.5030375,22
4930,2020-03-31,-5.180462,22
4931,2020-04-01,-3.0994098,22
4932,2020-04-02,0.27829197,22
4933,2020-04-03,1.0349228,22
4934,2020-04-04,-2.3969393,22
4935,2020-04-05,-1.4429967,22
4936,2020-04-06,1.063109,22
4937,2020-04-07,-2.1497073,22
4938,2020-04-08,-0.46197766,22
4939,2020-04-09,-1.6136665,22
4940,2020-04-10,-2.039542,22
4941,2020-04-11,-1.1866187,22
4942,2020-04-12,-0.020346168,22
4943,2020-04-13,-4.4573717,22
4944,2020-04-14,-4.635047,22
4945,2020-04-15,-3.9919066,22
4946,2020-04-16,-0.8718837,22
4947,2020-04-17,-1.3286529,22
4948,2020-04-18,0.5128,22
4949,2020-04-19,-2.441058,22
4950,2020-04-20,-2.4756932,22
4951,2020-04-21,-2.0891354,22
4952,2020-04-22,-1.1489114,22
4953,2020-04-23,-0.09564889,22
4954,2020-04-24,0.58400875,22
4955,2020-04-25,-0.28404737,22
4956,2020-04-26,0.44009718,22
4957,2020-04-27,0.06784747,22
4958,2020-04-28,2.8454075,22
4959,2020-04-29,3.0744808,22
4960,2020-04-30,4.6119823,22
4961,2020-05-01,4.5352173,22
4962,2020-05-02,0.039912276,22
4963,2020-05-03,2.2366264,22
4964,2020-05-04,-3.9075887,22
4965,2020-05-05,-0.14667094,22
4966,2020-05-06,-1.5400695,22
4967,2020-05-07,-1.8161243,22
4968,2020-05-08,-2.3654,22
4969,2020-05-09,-1.7066816,22
4970,2020-05-10,-1.9422969,22
4971,2020-05-11,-5.997348,22
4972,2020-05-12,-3.9296672,22
4973,2020-05-13,-4.299671,22
4974,2020-05-14,-5.1495605,22
4975,2020-05-15,-2.2184558,22
4976,2020-05-16,0.12778676,22
4977,2020-05-17,0.5696818,22
4978,2020-05-18,0.39915726,22
4979,2020-05-19,-0.26488316,22
4980,2020-05-20,-0.7323022,22
4981,2020-05-21,0.40067813,22
4982,2020-05-22,3.7282076,22
4983,2020-05-23,4.42199,22
4984,2020-05-24,0.3383545,22
4985,2020-05-25,-1.714561,22
4986,2020-05-26,-1.6633443,22
4987,2020-05-27,-2.6598516,22
4988,2020-05-28,-3.9535863,22
4989,2020-05-29,-3.6285667,22
4990,2020-05-30,-3.2890067,22
4991,2020-05-31,-4.1002035,22
4992,2020-06-01,-3.0107749,22
4993,2020-06-02,-0.6700586,22
4994,2020-06-03,1.2430588,22
4995,2020-06-04,1.2065225,22
4996,2020-06-05,5.528241,22
4997,2020-06-06,4.620906,22
4998,2020-06-07,2.2391365,22
4999,2020-06-08,-0.51335776,22
5000,2020-06-09,0.22182547,22
5001,2020-06-10,1.4932333,22
5002,2020-06-11,-5.0185575,22
5003,2020-06-12,-1.1601683,22
5004,2020-06-13,-0.16003388,22
5005,2020-06-14,1.2974652,22
5006,2020-06-15,0.7417903,22
5007,2020-06-16,0.6038004,22
5008,2020-06-17,0.78410596,22
5009,2020-06-18,2.566127,22
5010,2020-06-19,2.6852221,22
5011,2020-06-20,1.2720013,22
5012,2020-06-21,3.1026347,22
5013,2020-06-22,0.45721367,22
5014,2020-06-23,-1.9790769,22
5015,2020-06-24,-2.0334542,22
5016,2020-06-25,0.32248002,22
5017,2020-06-26,1.820478,22
5018,2020-06-27,4.152621,22
5019,2020-06-28,4.1210785,22
5020,2020-06-29,4.114438,22
5021,2020-06-30,3.4724429,22
5022,2020-07-01,3.7276344,22
5023,2020-07-02,3.796748,22
5024,2020-07-03,3.5928998,22
5025,2020-07-04,4.4655724,22
5026,2020-07-05,4.610364,22
5027,2020-07-06,3.0876322,22
5028,2020-07-07,1.4802033,22
5029,2020-07-08,2.5887897,22
5030,2020-07-09,3.4286366,22
5031,2020-07-10,1.6553881,22
5032,2020-07-11,-1.2952901,22
5033,2020-07-12,-2.2143977,22
5034,2020-07-13,0.040698342,22
5035,2020-07-14,2.8604398,22
5036,2020-07-15,2.9469297,22
5037,2020-07-16,1.6835078,22
5038,2020-07-17,1.0422539,22
5039,2020-07-18,-0.18019196,22
5040,2020-07-19,0.26217297,22
5041,2020-07-20,-2.1391337,22
5042,2020-07-21,-2.274595,22
5043,2020-07-22,-1.6085055,22
5044,2020-07-23,0.81870794,22
5045,2020-07-24,2.6938152,22
5046,2020-07-25,3.6030407,22
5047,2020-07-26,2.9383671,22
5048,2020-07-27,3.6526608,22
5049,2020-07-28,2.956028,22
5050,2020-07-29,-0.3654367,22
5051,2020-07-30,-2.6625392,22
5052,2020-07-31,1.6494114,22
5053,2020-08-01,2.6903918,22
5054,2020-08-02,2.6833081,22
5055,2020-08-03,1.6763943,22
5056,2020-08-04,1.3452989,22
5057,2020-08-05,2.0727699,22
5058,2020-08-06,-0.2920756,22
5059,2020-08-07,-0.76920056,22
5060,2020-08-08,1.8419496,22
5061,2020-08-09,1.175356,22
5062,2020-08-10,0.3723621,22
5063,2020-08-11,-0.42186198,22
5064,2020-08-12,-0.36848095,22
5065,2020-08-13,1.3604531,22
5066,2020-08-14,2.9534867,22
5067,2020-08-15,-0.62882465,22
5068,2020-08-16,0.1756626,22
5069,2020-08-17,2.5099874,22
5070,2020-08-18,1.0811349,22
5071,2020-08-19,1.1035541,22
5072,2020-08-20,1.4398348,22
5073,2020-08-21,4.4232645,22
5074,2020-08-22,4.446244,22
5075,2020-08-23,3.334479,22
5076,2020-08-24,2.3037474,22
5077,2020-08-25,4.4693336,22
5078,2020-08-26,3.088632,22
5079,2020-08-27,2.5019922,22
5080,2020-08-28,4.379996,22
5081,2020-08-29,0.36390847,22
5082,2020-08-30,-0.039798252,22
5083,2020-08-31,-0.26987985,22
5084,2020-09-01,-1.3773012,22
5085,2020-09-02,1.2445158,22
5086,2020-09-03,3.1904476,22
5087,2020-09-04,0.42865032,22
5088,2020-09-05,2.1036959,22
5089,2020-09-06,2.2270904,22
5090,2020-09-07,1.5793298,22
5091,2020-09-08,1.140652,22
5092,2020-09-09,0.95071995,22
5093,2020-09-10,0.8348746,22
5094,2020-09-11,0.64024717,22
5095,2020-09-12,0.47020763,22
5096,2020-09-13,-1.8844445,22
5097,2020-09-14,-1.0607898,22
5098,2020-09-15,0.98247844,22
5099,2020-09-16,-0.38983026,22
5100,2020-09-17,-4.4936104,22
5101,2020-09-18,-4.0633154,22
5102,2020-09-19,-1.2792804,22
5103,2020-09-20,-0.21441185,22
5104,2020-09-21,0.53360456,22
5105,2020-09-22,2.1466951,22
5106,2020-09-23,3.545135,22
5107,2020-09-24,5.433935,22
5108,2020-09-25,5.509047,22
5109,2020-09-26,1.7823457,22
5110,2020-09-27,2.852663,22
5111,2020-09-28,3.0403836,22
5112,2020-09-29,1.3784536,22
5113,2020-09-30,2.491043,22
5114,2020-10-01,2.0980825,22
5115,2020-10-02,1.3155468,22
5116,2020-10-03,4.589063,22
5117,2020-10-04,5.523459,22
5118,2020-10-05,6.077121,22
5119,2020-10-06,6.7796364,22
5120,2020-10-07,4.0777073,22
5121,2020-10-08,4.2182446,22
5122,2020-10-09,2.9592743,22
5123,2020-10-10,3.2113204,22
5124,2020-10-11,1.7560915,22
5125,2020-10-12,2.5794992,22
5126,2020-10-13,2.8674784,22
5127,2020-10-14,-1.7602631,22
5128,2020-10-15,-1.6147614,22
5129,2020-10-16,-1.5910181,22
5130,2020-10-17,-1.5740976,22
5131,2020-10-18,-1.1411495,22
5132,2020-10-19,-2.2356532,22
5133,2020-10-20,0.36819604,22
5134,2020-10-21,1.7408347,22
5135,2020-10-22,1.1830693,22
5136,2020-10-23,2.8649101,22
5137,2020-10-24,4.033612,22
5138,2020-10-25,3.6899292,22
5139,2020-10-26,5.1965156,22
