,time,u10,v10,t2m,dep,tp
5714,2020-05-19,-1.4157535,-2.463296,289.4094,25,0.0
5715,2020-05-20,-2.2381513,-1.9490589,290.1743,25,0.00021889155
5716,2020-05-21,-1.5027738,-1.0041474,291.09137,25,2.2731243e-05
5717,2020-05-22,0.87039375,1.0760198,291.97696,25,9.561616e-07
5718,2020-05-23,1.1543869,-0.020931413,285.9397,25,0.22620684
5719,2020-05-24,0.20988433,-0.939101,284.66794,25,0.018429076
5720,2020-05-25,-2.3533857,-2.0784717,286.79373,25,0.00052560633
5721,2020-05-26,-2.5635674,-2.2624862,287.9117,25,6.331431e-05
5722,2020-05-27,-2.1171505,-1.4922358,288.36722,25,3.0323863e-06
5723,2020-05-28,-1.9803587,-1.5834165,288.914,25,0.001594097
5724,2020-05-29,-3.4728796,-1.9034114,288.0377,25,9.969977e-05
5725,2020-05-30,-2.6050928,-1.3777609,287.96042,25,0.0005889134
5726,2020-05-31,-2.3956199,-1.0064245,288.50455,25,5.546426e-05
5727,2020-06-01,-1.5670449,-0.5091483,290.3334,25,0.0006708917
5728,2020-06-02,-0.7817231,-0.6171755,292.07593,25,0.00014871491
5729,2020-06-03,1.0124382,1.1229713,291.67636,25,0.018142415
5730,2020-06-04,2.2582376,1.3064184,287.13925,25,0.23920278
5731,2020-06-05,3.0227919,2.2711043,284.42868,25,0.07791642
5732,2020-06-06,2.7269385,2.0490716,285.8901,25,0.1429705
5733,2020-06-07,1.1346825,-0.38818422,284.8427,25,0.11596384
5734,2020-06-08,-0.81248355,-1.9550767,285.8468,25,0.032343213
5735,2020-06-09,-0.3527172,-1.915009,284.8116,25,0.124698825
5736,2020-06-10,0.95367485,-1.1171879,285.44324,25,0.12546682
5737,2020-06-11,-0.94771695,0.02572023,287.46646,25,0.04163065
5738,2020-06-12,-0.95348185,0.27651516,289.361,25,0.06388653
5739,2020-06-13,-0.4173344,0.40950325,287.90378,25,0.11134554
5740,2020-06-14,1.4467388,0.13521525,287.11417,25,0.027696403
5741,2020-06-15,0.7124898,-0.5025189,288.08337,25,0.020677065
5742,2020-06-16,-0.05557959,-0.71746165,288.49008,25,0.07012541
5743,2020-06-17,1.1292535,0.44357026,286.41837,25,0.3236829
5744,2020-06-18,1.1223787,0.67633134,287.31027,25,0.03743084
5745,2020-06-19,0.85070395,0.39707947,286.8427,25,0.044663146
5746,2020-06-20,-0.035328966,-0.6714976,288.3411,25,0.020027792
5747,2020-06-21,0.6761536,-0.49207485,289.88513,25,0.001876323
5748,2020-06-22,-0.26485464,-1.6493678,290.12183,25,0.011773362
5749,2020-06-23,-2.4433887,-1.2596593,292.5261,25,0.00074958924
5750,2020-06-24,-1.9784154,-0.34695184,294.0977,25,0.00079407915
5751,2020-06-25,-0.6817751,0.39364406,294.9089,25,0.0014267896
5752,2020-06-26,0.609111,1.2935942,294.4529,25,0.04544266
5753,2020-06-27,1.6256377,1.6440244,294.40103,25,0.019172477
5754,2020-06-28,2.1492364,0.65015227,291.55283,25,0.059106644
5755,2020-06-29,1.9145164,0.5974445,289.48483,25,0.0959572
5756,2020-06-30,1.5081878,0.7714308,290.24536,25,0.0051844474
5757,2020-07-01,1.332825,0.9080553,293.81528,25,0.02542124
5758,2020-07-02,2.3768318,0.028873699,290.84412,25,0.09743967
5759,2020-07-03,0.43571433,-1.3290275,289.29495,25,0.015170012
5760,2020-07-04,1.2997564,0.16111113,290.9605,25,0.0006519076
5761,2020-07-05,2.3557186,1.1008981,292.49405,25,0.001498235
5762,2020-07-06,1.8092823,-1.2025249,289.02225,25,0.04945076
5763,2020-07-07,-0.8594227,-1.5468773,288.97473,25,0.0028929187
5764,2020-07-08,0.47916403,-0.24444799,292.1278,25,0.0
5765,2020-07-09,0.64803153,0.9142795,295.03384,25,5.040973e-05
5766,2020-07-10,2.278502,-0.02501905,293.9104,25,0.017233623
5767,2020-07-11,-0.4269081,-2.340981,290.21573,25,0.04219693
5768,2020-07-12,-2.5379324,-1.6310054,291.2575,25,0.0018649659
5769,2020-07-13,-1.1133112,-1.1535498,292.06302,25,3.4513996e-05
5770,2020-07-14,0.8391564,-0.42416105,292.50287,25,0.00024330815
5771,2020-07-15,1.6132168,-0.26132217,289.54758,25,0.037501525
5772,2020-07-16,1.7183208,-0.5215389,288.1864,25,0.021815298
5773,2020-07-17,-0.5621552,-1.8032942,288.8151,25,0.025161361
5774,2020-07-18,-1.6032542,-1.4927334,291.49777,25,0.0016517229
5775,2020-07-19,-0.9236257,-0.68504685,293.3915,25,7.350349e-06
5776,2020-07-20,0.29265985,-0.18343212,295.1254,25,6.582153e-05
5777,2020-07-21,-0.4393568,-0.9685917,294.95377,25,0.007906464
5778,2020-07-22,0.29448748,-0.44946507,294.55002,25,0.009517186
5779,2020-07-23,0.6489642,-0.66691583,294.52322,25,0.0017379943
5780,2020-07-24,0.6919041,0.06626976,293.14774,25,0.03911521
5781,2020-07-25,0.8198926,0.62581927,293.89957,25,0.004470358
5782,2020-07-26,2.1236796,0.65788287,293.26782,25,0.018509204
5783,2020-07-27,0.9173691,1.7338185,296.58646,25,0.0012003364
5784,2020-07-28,2.6917999,0.027050324,296.3605,25,0.0051577175
5785,2020-07-29,-0.2582881,-1.4171206,294.7204,25,0.0006358888
5786,2020-07-30,-0.9669156,-0.1740612,297.4333,25,0.0005152498
5787,2020-07-31,-0.18550272,0.57299405,300.64587,25,0.005176952
5788,2020-08-01,0.62996036,-0.44611982,299.2718,25,0.009299428
5789,2020-08-02,0.9356413,-1.0163901,292.5239,25,0.1371098
5790,2020-08-03,1.1741978,-1.1229784,289.02524,25,0.09739334
5791,2020-08-04,-0.10610279,-1.1873482,288.08206,25,0.024253495
5792,2020-08-05,-2.3043158,-0.68748903,290.68527,25,0.0011563328
5793,2020-08-06,-1.6855184,-0.43543866,293.52655,25,0.0
5794,2020-08-07,-1.3392636,-0.11643722,296.14114,25,0.0
5795,2020-08-08,-1.3158624,-0.06856963,297.89383,25,6.7386367e-07
5796,2020-08-09,-1.6920849,-0.11701096,298.375,25,1.8404782e-05
5797,2020-08-10,-0.2397087,0.8155442,297.9843,25,0.020225888
5798,2020-08-11,-0.019047612,0.27816737,298.34708,25,0.012196433
5799,2020-08-12,-0.31132713,0.9523013,298.1141,25,0.019314291
5800,2020-08-13,0.9893835,1.1861953,296.75867,25,0.08388332
5801,2020-08-14,1.3024764,0.34791657,293.37558,25,0.11047062
5802,2020-08-15,-0.5586789,-0.4350803,294.21634,25,0.010148386
5803,2020-08-16,0.35094818,0.34364808,294.23483,25,0.043054607
5804,2020-08-17,1.6293579,0.6245293,292.26782,25,0.045526206
5805,2020-08-18,0.7721603,0.5534278,291.95566,25,0.021613205
5806,2020-08-19,-0.29495528,0.9282236,293.75797,25,0.0035721576
5807,2020-08-20,0.26474738,1.9065849,297.91653,25,0.00039411985
5808,2020-08-21,1.7100226,1.2311083,298.24207,25,0.0033917634
5809,2020-08-22,2.259751,0.18279505,293.1826,25,0.1406505
5810,2020-08-23,2.0970545,-0.50694156,290.79385,25,0.013322797
5811,2020-08-24,0.87770766,-0.91613847,290.55167,25,0.0004423601
5812,2020-08-25,0.79510766,1.6985952,292.73233,25,5.4062743e-06
5813,2020-08-26,3.3414323,0.84433967,292.58963,25,0.0022448103
5814,2020-08-27,0.6886551,0.7735575,292.0154,25,0.00012205256
5815,2020-08-28,1.7184778,2.0587373,289.75723,25,0.25700408
5816,2020-08-29,0.17167483,0.36845592,288.34946,25,0.02921603
5817,2020-08-30,1.0110973,-0.19657755,285.94482,25,0.09188185
5818,2020-08-31,0.49485722,-0.9430993,286.49567,25,0.035420284
5819,2020-09-01,-0.41982898,-1.1394113,287.2211,25,0.024560364
5820,2020-09-02,-1.0847362,-0.8461964,287.60556,25,0.008508275
5821,2020-09-03,-0.014310151,0.21310091,289.2465,25,0.0006366447
5822,2020-09-04,0.2251882,1.1617726,292.85147,25,4.6917753e-06
5823,2020-09-05,1.9502401,0.3940033,292.84464,25,0.000832177
5824,2020-09-06,-0.09523362,-1.8624169,288.08636,25,0.0020563665
5825,2020-09-07,-1.9200822,-1.8613709,288.03647,25,0.0014176258
5826,2020-09-08,-1.4895701,-0.61382294,289.40076,25,0.0001039534
5827,2020-09-09,-0.1483386,-0.2858149,291.38354,25,1.8194318e-05
5828,2020-09-10,-1.6082793,-1.1687013,292.08118,25,3.0323863e-06
5829,2020-09-11,-1.2350568,-0.6682787,292.02713,25,0.0005020357
5830,2020-09-12,-0.41749823,-0.6081338,293.0223,25,4.3717995e-05
5831,2020-09-13,-1.5860958,-0.15497027,293.73,25,0.0
5832,2020-09-14,-0.5198229,0.7455292,295.27957,25,0.00010788781
5833,2020-09-15,0.2583307,0.7537515,295.5678,25,0.0007123837
5834,2020-09-16,-0.89615965,-0.58322734,294.52582,25,0.013429329
5835,2020-09-17,-2.7613566,-1.5393726,293.7004,25,0.001791608
5836,2020-09-18,-1.7414235,0.54062015,294.38358,25,0.00045494447
5837,2020-09-19,-1.1168448,0.29750463,292.3667,25,0.036831874
5838,2020-09-20,0.21914868,0.08324533,292.0317,25,0.024377944
5839,2020-09-21,0.7987733,0.8929103,291.08456,25,0.011768654
5840,2020-09-22,1.0151117,1.3318107,290.30664,25,0.050700974
5841,2020-09-23,1.533991,1.8073688,289.78012,25,0.07677595
5842,2020-09-24,2.4575336,2.5138576,288.61368,25,0.08823722
5843,2020-09-25,3.8210793,1.2713746,282.1302,25,0.1307336
5844,2020-09-26,3.2125244,0.9065848,280.0202,25,0.10592202
5845,2020-09-27,1.639043,3.588973,279.29868,25,0.24650852
5846,2020-09-28,1.2677218,1.6054286,282.59003,25,0.08352667
5847,2020-09-29,1.1226515,1.0011966,283.26315,25,0.062607355
5848,2020-09-30,-0.52811265,0.4976369,285.47598,25,0.0027761098
5849,2020-10-01,0.9159291,2.0907555,285.05685,25,0.0669317
5850,2020-10-02,-0.85184526,0.6979935,284.1376,25,0.17179234
5851,2020-10-03,1.0937655,3.91592,282.86472,25,0.29750738
5852,2020-10-04,2.3617287,4.145887,282.92224,25,0.12873437
5853,2020-10-05,2.6360142,3.9056237,282.35092,25,0.08381167
5854,2020-10-06,3.4190445,3.614831,283.91867,25,0.077226095
5855,2020-10-07,2.86697,1.6302992,282.70996,25,0.14566931
5856,2020-10-08,1.3294405,1.831266,285.36227,25,0.007830354
